"","JAAR","GEMEENTE","PlaatsID","PROVINCIE","howmuch"
"2256",1915,"Schiedam",688,"Zuid-Holland",5
"2257",1915,"Schoten",699,"Noord-Holland",1
"2258",1915,"Sleen",706,"Drenthe",2
"2259",1915,"Sloten",710,"Noord-Holland",1
"2260",1915,"Smallingerland",714,"Friesland",1
"2261",1915,"Spaarndam",724,"Noord-Holland",1
"2262",1915,"Stedum",731,"Groningen",1
"2263",1915,"Stratum",745,"Noord-Brabant",1
"2264",1915,"Tegelen",751,"Limburg",1
"2265",1915,"Tilburg",770,"Noord-Brabant",8
"2266",1915,"Utrecht",790,"Utrecht",5
"2267",1915,"Valkenswaard",795,"Noord-Brabant",1
"2268",1915,"Velsen",808,"Noord-Holland",9
"2269",1915,"Vlaardingen",815,"Zuid-Holland",1
"2270",1915,"Vlagtwedde",753,"Groningen",1
"2271",1915,"Vlagtwedde",816,"Groningen",3
"2272",1915,"Waalwijk",51,"Noord-Brabant",1
"2273",1915,"Wedde",853,"Groningen",1
"2274",1915,"Weerselo",1024,"Overijssel",1
"2275",1915,"Westzaan",873,"Noord-Holland",1
"2276",1915,"Wildervank",886,"Groningen",1
"2277",1915,"Winschoten",891,"Groningen",1
"2278",1915,"Wormerveer",907,"Noord-Holland",1
"2279",1915,"Zaandam",341,"Noord-Holland",1
"2280",1915,"Zaandam",911,"Noord-Holland",8
"2281",1915,"Zierikzee",923,"Zeeland",1
"2282",1915,"Zijpe",629,"Noord-Holland",1
"2283",1915,"Zoelen",842,"Gelderland",1
"2284",1915,"Zoetermeer",925,"Zuid-Holland",1
"2285",1915,"Zoeterwoude",926,"Zuid-Holland",1
"2286",1915,"Zuidbroek",929,"Groningen",2
"2287",1915,"Zuilen",935,"Utrecht",1
"2288",1915,"Zwijndrecht",945,"Zuid-Holland",1
"2289",1915,"Zwolle",946,"Overijssel",1
"2290",1916,"",992,"Noord-Holland",1
"2291",1916,"Alblasserdam",12,"Zuid-Holland",1
"2292",1916,"Alkmaar",14,"Noord-Holland",3
"2293",1916,"Amersfoort",23,"Utrecht",2
"2294",1916,"Amsterdam",27,"Noord-Holland",104
"2295",1916,"Anloo",32,"Drenthe",1
"2296",1916,"Arnhem",42,"Gelderland",5
"2297",1916,"Assendelft",45,"Noord-Holland",1
"2298",1916,"Barneveld",60,"Gelderland",1
"2299",1916,"Beerta",68,"Groningen",2
"2300",1916,"Bellingwolde",78,"Groningen",3
"2301",1916,"Bellingwolde",832,"Groningen",1
"2302",1916,"Bergen op Zoom",85,"Noord-Brabant",3
"2303",1916,"Beverwijk",98,"Noord-Holland",1
"2304",1916,"Bloemendaal",617,"Noord-Holland",1
"2305",1916,"Borger",120,"Drenthe",2
"2306",1916,"Breda",131,"Noord-Brabant",3
"2307",1916,"Capelle a/d Ijssel",153,"Zuid-Holland",1
"2308",1916,"Coevorden",158,"Drenthe",1
"2309",1916,"Coevorden",1138,"Drenthe",1
"2310",1916,"Dalen",164,"Drenthe",2
"2311",1916,"Dalen",165,"Drenthe",1
"2312",1916,"Delft",173,"Zuid-Holland",7
"2313",1916,"Den Bosch",175,"Noord-Brabant",5
"2314",1916,"Den Haag",177,"Zuid-Holland",25
"2315",1916,"Den Haag",474,"Zuid-Holland",1
"2316",1916,"Den Haag",687,"Zuid-Holland",2
"2317",1916,"Den Helder",178,"Noord-Holland",1
"2318",1916,"Deventer",181,"Overijssel",1
"2319",1916,"Dordrecht",200,"Zuid-Holland",4
"2320",1916,"Edam",214,"Noord-Holland",2
"2321",1916,"Eenrum",219,"Groningen",1
"2322",1916,"Eindhoven",228,"Noord-Brabant",2
"2323",1916,"Emmen",233,"Drenthe",3
"2324",1916,"Emmen",235,"Drenthe",1
"2325",1916,"Enkhuizen",238,"Noord-Holland",1
"2326",1916,"Enschede",239,"Overijssel",5
"2327",1916,"Finsterwolde",251,"Groningen",1
"2328",1916,"Franeker",253,"Friesland",2
"2329",1916,"Gemert",268,"Noord-Brabant",1
"2330",1916,"Gorinchem",287,"Zuid-Holland",1
"2331",1916,"Gouda",290,"Zuid-Holland",6
"2332",1916,"Groningen",299,"Groningen",10
"2333",1916,"Haarlem",304,"Noord-Holland",7
"2334",1916,"Haarlemmermeer",305,"Noord-Holland",2
"2335",1916,"Haarlemmermeer",813,"Noord-Holland",1
"2336",1916,"Harderwijk",312,"Overijssel",1
"2337",1916,"Haren",314,"Groningen",1
"2338",1916,"Haskerland",700,"Friesland",2
"2339",1916,"Heerlen",331,"Limburg",1
"2340",1916,"Helmond",340,"Noord-Brabant",2
"2341",1916,"Hendrik Ido Ambacht",344,"Zuid-Holland",1
"2342",1916,"Hengelo",345,"Overijssel",3
"2343",1916,"Hilversum",358,"Noord-Holland",2
"2344",1916,"Hoogeveen",374,"Drenthe",1
"2345",1916,"Hoogezand-",375,"Groningen",1
"2346",1916,"Hoorn",377,"Noord-Holland",2
"2347",1916,"Huizen",382,"Noord-Holland",2
"2348",1916,"Jutphaas",404,"Utrecht",1
"2349",1916,"Kampen",406,"Overijssel",1
"2350",1916,"Katwijk",409,"Zuid-Holland",2
"2351",1916,"Kollumerla",424,"Friesland",1
"2352",1916,"Koog ad Zaan",425,"Noord-Holland",2
"2353",1916,"Leeuwarden",449,"Friesland",2
"2354",1916,"Leiden",450,"Zuid-Holland",3
"2355",1916,"Leiderdorp",451,"Zuid-Holland",1
"2356",1916,"Lekkerkerk",453,"Zuid-Holland",1
"2357",1916,"Maassluis",484,"Zuid-Holland",2
"2358",1916,"Maastricht",485,"Limburg",3
"2359",1916,"Melissant",497,"Zuid-Holland",1
"2360",1916,"Meppel",499,"Drenthe",4
"2361",1916,"Middelburg",500,"Zeeland",2
"2362",1916,"Middelhanrnis",501,"Zuid-Holland",1
"2363",1916,"Midwolda",503,"Groningen",1
"2364",1916,"Mierlo",504,"Noord-Brabant",1
"2365",1916,"Nieuwer Amstel",536,"Noord-Holland",1
"2366",1916,"Nijkerk",549,"Gelderland",1
"2367",1916,"Nijmegen",550,"Gelderland",4
"2368",1916,"Noordwijk",554,"Zuid-Holland",1
"2369",1916,"Odoorn",246,"Drenthe",1
"2370",1916,"Odoorn",567,"Drenthe",3
"2371",1916,"Oegstgeest",569,"Zuid-Holland",1
"2372",1916,"Onstwedde",583,"Groningen",1
"2373",1916,"Ooststelli",593,"Friesland",4
"2374",1916,"Oostzaan",596,"Noord-Holland",1
"2375",1916,"Pekela",626,"Groningen",1
"2376",1916,"Pekela",627,"Groningen",1
"2377",1916,"Purmerend",634,"Noord-Holland",2
"2378",1916,"Raamsdonk",638,"Noord-Brabant",1
"2379",1916,"Renkum",586,"Gelderland",1
"2380",1916,"Rheden",651,"Gelderland",2
"2381",1916,"Roermond",661,"Limburg",1
"2382",1916,"Roosendaal",664,"Noord-Brabant",1
"2383",1916,"Rotterdam",361,"Zuid-Holland",2
"2384",1916,"Rotterdam",669,"Zuid-Holland",49
"2385",1916,"Scheemda",334,"Groningen",1
"2386",1916,"Scherpenzeel",686,"Gelderland",1
"2387",1916,"Schiedam",688,"Zuid-Holland",16
"2388",1916,"Sliedrecht",707,"Zuid-Holland",2
"2389",1916,"Sloten",710,"Noord-Holland",3
"2390",1916,"Smilde",715,"Drenthe",1
"2391",1916,"Sneek",716,"Friesland",2
"2392",1916,"Sommelsdijk",722,"Zuid-Holland",1
"2393",1916,"Steenderen",573,"Gelderland",1
"2394",1916,"Steenwijkerwold",736,"Overijssel",1
"2395",1916,"Stellendam",739,"Zuid-Holland",1
"2396",1916,"Swalmen",750,"Limburg",1
"2397",1916,"Termunten",757,"Groningen",1
"2398",1916,"Texel",763,"Noord-Holland",1
"2399",1916,"Tiel",766,"Noord-Brabant",4
"2400",1916,"Tilburg",770,"Noord-Brabant",6
"2401",1916,"Uden",780,"Noord-Brabant",1
"2402",1916,"Usquert",789,"Groningen",1
"2403",1916,"Utrecht",790,"Utrecht",10
"2404",1916,"Veendam",800,"Groningen",4
"2405",1916,"Velsen",388,"Noord-Holland",2
"2406",1916,"Velsen",808,"Noord-Holland",5
"2407",1916,"Vlaardingen",815,"Zuid-Holland",5
"2408",1916,"Vlagtwedde",754,"Groningen",1
"2409",1916,"Vlagtwedde",816,"Groningen",4
"2410",1916,"Vlissingen",820,"Zeeland",5
"2411",1916,"Vuren",838,"Gelderland",1
"2412",1916,"Waalwijk",840,"Noord-Brabant",2
"2413",1916,"Waddinxveen",841,"Zuid-Holland",1
"2414",1916,"Wamel",844,"Gelderland",2
"2415",1916,"Watergraaf",852,"Noord-Holland",1
"2416",1916,"Weststellingwerf",872,"Friesland",2
"2417",1916,"Wierden",875,"Overijssel",1
"2418",1916,"Wildervank",57,"Groningen",1
"2419",1916,"Wildervank",728,"Groningen",2
"2420",1916,"Wildervank",886,"Groningen",1
"2421",1916,"Winschoten",891,"Groningen",2
"2422",1916,"Woensel",900,"Noord-Brabant",1
"2423",1916,"Wormerveer",907,"Noord-Holland",7
"2424",1916,"Woudenberg",908,"Utrecht",1
"2425",1916,"Zaandam",341,"Noord-Holland",3
"2426",1916,"Zaandam",911,"Noord-Holland",9
"2427",1916,"Zaandijk",912,"Noord-Holland",1
"2428",1916,"Zierikzee",923,"Zeeland",1
"2429",1916,"Zijpe",629,"Noord-Holland",1
"2430",1916,"Zuilen",935,"Utrecht",1
"2431",1916,"Zutphen",939,"Gelderland",3
"2432",1916,"Zwijndrecht",945,"Zuid-Holland",1
"2433",1916,"Zwolle",392,"Overijssel",3
"2434",1916,NA,NA,NA,6
"2435",1917,"",1105,"Zuid-Holland",1
"2436",1917,"",1167,"zeeland",1
"2437",1917,"Aalsmeer",1,"Noord-Holland",1
"2438",1917,"Alkmaar",14,"Noord-Holland",4
"2439",1917,"Almelo",15,"Overijssel",1
"2440",1917,"Amersfoort",23,"Utrecht",3
"2441",1917,"Amsterdam",27,"Noord-Holland",70
"2442",1917,"Angerlo",31,"Gelderland",1
"2443",1917,"Apeldoorn",35,"Gelderland",1
"2444",1917,"Arnhem",42,"Gelderland",5
"2445",1917,"Beemster",308,"Noord-Holland",1
"2446",1917,"Beerta",68,"Groningen",1
"2447",1917,"Bellingwedde",1144,"Groningen",1
"2448",1917,"Bellingwolde",78,"Groningen",1
"2449",1917,"Bergen op Zoom",85,"Noord-Brabant",2
"2450",1917,"Bildt, Het",102,"Friesland",1
"2451",1917,"Borger",120,"Drenthe",2
"2452",1917,"Breda",131,"Noord-Brabant",1
"2453",1917,"Capelle a/d Ijssel",153,"Zuid-Holland",1
"2454",1917,"Castricum",155,"Noord-Holland",1
"2455",1917,"Culemborg",162,"Gelderland",1
"2456",1917,"Delft",173,"Zuid-Holland",7
"2457",1917,"Delfzijl",174,"Groningen",1
"2458",1917,"Den Bosch",175,"Noord-Brabant",3
"2459",1917,"Den Haag",177,"Zuid-Holland",41
"2460",1917,"Den Haag",687,"Zuid-Holland",1
"2461",1917,"Deventer",181,"Overijssel",1
"2462",1917,"Doesburg",191,"Gelderland",1
"2463",1917,"Doetinchem",192,"Gelderland",1
"2464",1917,"Dordrecht",200,"Zuid-Holland",9
"2465",1917,"Drunen",230,"Noord-Brabant",1
"2466",1917,"Eindhoven",228,"Noord-Brabant",3
"2467",1917,"Emmen",233,"Drenthe",5
"2468",1917,"Enschede",239,"Overijssel",2
"2469",1917,"Epe",241,"Gelderland",1
"2470",1917,"Eygelshove",248,"Limburg",1
"2471",1917,"Finsterwolde",251,"Groningen",4
"2472",1917,"Geertruidenberg",264,"Noord-Brabant",1
"2473",1917,"Gieten",277,"Drenthe",1
"2474",1917,"Gilze en Rijen",1044,"Noord-Brabant",1
"2475",1917,"Gorinchem",287,"Zuid-Holland",2
"2476",1917,"Gouda",290,"Zuid-Holland",4
"2477",1917,"Groningen",299,"Groningen",10
"2478",1917,"Haarlem",304,"Noord-Holland",4
"2479",1917,"Haarlemmermeer",305,"Noord-Holland",2
"2480",1917,"Harderwijk",312,"Overijssel",2
"2481",1917,"Hardinksveld",276,"Zuid-Holland",1
"2482",1917,"Hardinksveld",313,"Zuid-Holland",1
"2483",1917,"Haren",314,"Groningen",1
"2484",1917,"Haskerland",700,"Friesland",1
"2485",1917,"Helmond",340,"Noord-Brabant",1
"2486",1917,"Herten",1067,"Limburg",1
"2487",1917,"Herwen Aerdt",468,"Gelderland",1
"2488",1917,"Hilversum",358,"Noord-Holland",6
"2489",1917,"Hoogeveen",374,"Drenthe",2
"2490",1917,"Hoogezand-",375,"Groningen",1
"2491",1917,"Huissen",381,"Gelderland",1
"2492",1917,"Kampen",406,"Overijssel",1
"2493",1917,"Kockengen",421,"Utrecht",1
"2494",1917,"Koudekerke",429,"Zeeland",1
"2495",1917,"Leeuwarden",449,"Friesland",1
"2496",1917,"Leiden",450,"Zuid-Holland",12
"2497",1917,"Leidschendam",743,"Zuid-Holland",1
"2498",1917,"Leusden",1145,"Utrecht",1
"2499",1917,"Lochem",469,"Gelderland",1
"2500",1917,"Loon op Zand",472,"Noord-Brabant",2
"2501",1917,"Maarssen",480,"Utrecht",1
"2502",1917,"Maastricht",485,"Limburg",6
"2503",1917,"Meeden",493,"Groningen",1
"2504",1917,"Meppel",499,"Drenthe",2
"2505",1917,"Middelburg",500,"Zeeland",3
"2506",1917,"Millingen",507,"Gelderland",1
"2507",1917,"Muntendam",518,"Groningen",1
"2508",1917,"Nieuwleusen",540,"Overijssel",1
"2509",1917,"Nijmegen",550,"Gelderland",4
"2510",1917,"nvt",954,"Limburg",1
"2511",1917,"Odoorn",567,"Drenthe",4
"2512",1917,"Oisterwijk",572,"Noord-Brabant",1
"2513",1917,"Onstwedde",583,"Groningen",1
"2514",1917,"Oosterhout",588,"Noord-Brabant",1
"2515",1917,"Ooststelli",593,"Friesland",1
"2516",1917,"Oostzaan",596,"Noord-Holland",1
"2517",1917,"Opsterland",600,"Friesland",1
"2518",1917,"Oss",603,"Noord-Brabant",1
"2519",1917,"Pekela",626,"Groningen",1
"2520",1917,"Pekela",627,"Groningen",2
"2521",1917,"Purmerend",634,"Noord-Holland",7
"2522",1917,"Raamsdonk",638,"Noord-Brabant",1
"2523",1917,"Rilland-Bath",659,"Zeeland",1
"2524",1917,"Rotterdam",669,"Zuid-Holland",58
"2525",1917,"Scheemda",684,"Groningen",1
"2526",1917,"Schiedam",688,"Zuid-Holland",9
"2527",1917,"Sleen",706,"Drenthe",1
"2528",1917,"Slochteren",709,"Groningen",1
"2529",1917,"Sloten",710,"Noord-Holland",1
"2530",1917,"Smallingerland",202,"Friesland",1
"2531",1917,"Soest",717,"Utrecht",1
"2532",1917,"Steenwijk",735,"Overijssel",1
"2533",1917,"Stratum",745,"Noord-Brabant",1
"2534",1917,"Ten Boer",752,"Groningen",1
"2535",1917,"Terneuzen",758,"Zeeland",2
"2536",1917,"Tiel",766,"Noord-Brabant",1
"2537",1917,"Tilburg",770,"Noord-Brabant",6
"2538",1917,"Utrecht",790,"Utrecht",9
"2539",1917,"Veendam",800,"Groningen",3
"2540",1917,"Velsen",808,"Noord-Holland",3
"2541",1917,"Venlo",809,"Limburg",1
"2542",1917,"Vlagtwedde",799,"Groningen",1
"2543",1917,"Vlagtwedde",816,"Groningen",1
"2544",1917,"Vlissingen",820,"Zeeland",1
"2545",1917,"Warffum",848,"Groningen",1
"2546",1917,"Watergraaf",852,"Noord-Holland",1
"2547",1917,"Wedde",853,"Groningen",1
"2548",1917,"Westerbork",864,"Drenthe",1
"2549",1917,"Weststellingwerf",872,"Friesland",1
"2550",1917,"Wildervank",886,"Groningen",5
"2551",1917,"Winkel",890,"Noord-Holland",1
"2552",1917,"Winschoten",891,"Groningen",1
"2553",1917,"Woensel",900,"Noord-Brabant",1
"2554",1917,"Zaandam",341,"Noord-Holland",1
"2555",1917,"Zaandam",911,"Noord-Holland",5
"2556",1917,"Zeist",918,"Utrecht",1
"2557",1917,"Zevenaar",919,"Gelderland",1
"2558",1917,"Zijpe",629,"Noord-Holland",2
"2559",1917,"Zoeterwoude",926,"Zuid-Holland",1
"2560",1917,"Zuidbroek",929,"Groningen",1
"2561",1917,"Zuilen",935,"Utrecht",1
"2562",1917,"Zwolle",946,"Overijssel",5
"2563",1917,NA,NA,NA,4
"2564",1918,"",987,"Noord-Holland",1
"2565",1918,"",1117,"Groningen",1
"2566",1918,"Alkmaar",14,"Noord-Holland",5
"2567",1918,"Almelo",15,"Overijssel",4
"2568",1918,"Amersfoort",23,"Utrecht",6
"2569",1918,"Amsterdam",27,"Noord-Holland",56
"2570",1918,"Andijk",29,"Noord-Holland",1
"2571",1918,"Angerlo",31,"Gelderland",1
"2572",1918,"Apeldoorn",35,"Gelderland",2
"2573",1918,"Arnhem",42,"Gelderland",3
"2574",1918,"Assen",44,"Drenthe",2
"2575",1918,"Baarn",53,"Utrecht",1
"2576",1918,"Bellingwedde",1144,"Groningen",1
"2577",1918,"Bellingwolde",78,"Groningen",2
"2578",1918,"Beverwijk",98,"Noord-Holland",2
"2579",1918,"Bilt, De",104,"Utrecht",1
"2580",1918,"Bloemendaal",111,"Noord-Holland",1
"2581",1918,"Borger",120,"Drenthe",3
"2582",1918,"Borger-Odoorn",1119,"Drenthe",1
"2583",1918,"Born",123,"Limburg",1
"2584",1918,"Breukelen",134,"Utrecht",1
"2585",1918,"Brunssum",141,"Limburg",1
"2586",1918,"Bussum",150,"Noord-Holland",2
"2587",1918,"Castricum",155,"Noord-Holland",1
"2588",1918,"Coevorden",158,"Drenthe",2
"2589",1918,"Coevorden",1138,"Drenthe",2
"2590",1918,"Dalen",164,"Drenthe",2
"2591",1918,"Delft",173,"Zuid-Holland",6
"2592",1918,"Delft",834,"Zuid-Holland",1
"2593",1918,"Delfzijl",174,"Groningen",1
"2594",1918,"Den Bosch",175,"Noord-Brabant",3
"2595",1918,"Den Haag",177,"Zuid-Holland",30
"2596",1918,"Deventer",181,"Overijssel",4
"2597",1918,"Dodewaard",190,"Gelderland",1
"2598",1918,"Doorwerth",199,"Gelderland",1
"2599",1918,"Dordrecht",200,"Zuid-Holland",8
"2600",1918,"Dreischor",203,"Zeeland",1
"2601",1918,"Drunen",207,"Noord-Brabant",1
"2602",1918,"Ede",81,"Gelderland",1
"2603",1918,"Ede",215,"Gelderland",1
"2604",1918,"Emmen",58,"Drenthe",1
"2605",1918,"Emmen",59,"Drenthe",1
"2606",1918,"Emmen",233,"Drenthe",10
"2607",1918,"Emmen",416,"Drenthe",2
"2608",1918,"Emmen",524,"Drenthe",1
"2609",1918,"Emmen",668,"Drenthe",1
"2610",1918,"Emmen",854,"Drenthe",1
"2611",1918,"Emmen",1030,"Drenthe",1
"2612",1918,"Emmen",1120,"Drenthe",1
"2613",1918,"Enschede",239,"Overijssel",4
"2614",1918,"Etten en Leur",244,"Noord-Brabant",1
"2615",1918,"Etten en Leur",245,"Noord-Brabant",1
"2616",1918,"Gorinchem",287,"Zuid-Holland",1
"2617",1918,"Gouda",290,"Zuid-Holland",4
"2618",1918,"Gramsbergen",292,"Overijssel",1
"2619",1918,"Groningen",299,"Groningen",20
"2620",1918,"Haarlem",304,"Noord-Holland",4
"2621",1918,"Haarlemmermeer",305,"Noord-Holland",1
"2622",1918,"Hardenberg",311,"Overijssel",1
"2623",1918,"Harderwijk",312,"Overijssel",1
"2624",1918,"Haren",314,"Groningen",1
"2625",1918,"Harlingen",316,"Friesland",1
"2626",1918,"Heemstede",324,"Noord-Holland",1
"2627",1918,"Heerlen",331,"Limburg",1
"2628",1918,"Hengelo",345,"Overijssel",3
"2629",1918,"Herwen Aerdt",468,"Gelderland",1
"2630",1918,"Herwijnen",350,"Gelderland",1
"2631",1918,"Hillegom",356,"Zuid-Holland",2
"2632",1918,"Hilligersberg",355,"Zuid-Holland",1
"2633",1918,"Hilvarenbeek",357,"Noord-Brabant",1
"2634",1918,"Hilversum",358,"Noord-Holland",9
"2635",1918,"Hoogeveen",20,"Drenthe",1
"2636",1918,"Hoogeveen",374,"Drenthe",4
"2637",1918,"Hoogezand-",375,"Groningen",2
"2638",1918,"Hoogezand-Sappemeer",1095,"Groningen",1
"2639",1918,"Houten",380,"Utrecht",1
"2640",1918,"Ijsselstein",393,"Utrecht",2
"2641",1918,"Kampen",406,"Overijssel",1
"2642",1918,"Kerkwijk",522,"Gelderland",1
"2643",1918,"Klundert",418,"Noord-Brabant",1
"2644",1918,"Kruiningen",1060,"Zeeland",1
"2645",1918,"Leiden",450,"Zuid-Holland",7
"2646",1918,"Leiden",680,"Zuid-Holland",1
"2647",1918,"Leidschendam",743,"Zuid-Holland",2
"2648",1918,"Lienden",461,"Gelderland",1
"2649",1918,"Lisse",466,"Zuid-Holland",1
"2650",1918,"Maastricht",485,"Limburg",2
"2651",1918,"Monster",513,"Zuid-Holland",1
"2652",1918,"Muiden",516,"Noord-Holland",1
"2653",1918,"Naarden",521,"Noord-Holland",1
"2654",1918,"Noordbroek",552,"Groningen",1
"2655",1918,"Noordwijk",554,"Zuid-Holland",1
"2656",1918,"Noordwijkerhout",555,"Zuid-Holland",2
"2657",1918,"nvt",950,"Drenthe",2
"2658",1918,"nvt",953,"nederland",2
"2659",1918,"Odoorn",246,"Drenthe",1
"2660",1918,"Odoorn",567,"Drenthe",3
"2661",1918,"Odoorn",796,"Drenthe",1
"2662",1918,"Oldenzaal",577,"Overijssel",2
"2663",1918,"Onstwedde",583,"Groningen",5
"2664",1918,"Opsterland",600,"Friesland",1
"2665",1918,"Ouder-Amstel",610,"Noord-Holland",1
"2666",1918,"Overschie",616,"Zuid-Holland",1
"2667",1918,"Pekela",627,"Groningen",2
"2668",1918,"Renkum",647,"Gelderland",2
"2669",1918,"Rheden",651,"Gelderland",2
"2670",1918,"Rotterdam",669,"Zuid-Holland",46
"2671",1918,"Sappemeer",678,"Groningen",3
"2672",1918,"Scheemda",684,"Groningen",2
"2673",1918,"Scheemda",1176,"Groningen",1
"2674",1918,"Schiedam",688,"Zuid-Holland",1
"2675",1918,"Schoonhoven",696,"Zuid-Holland",1
"2676",1918,"Sittard",704,"Limburg",2
"2677",1918,"Sleen",706,"Drenthe",1
"2678",1918,"Slochteren",709,"Groningen",1
"2679",1918,"Slochteren",1161,"Groningen",1
"2680",1918,"Sneek",716,"Friesland",1
"2681",1918,"Spaarndam",724,"Noord-Holland",4
"2682",1918,"Stellendam",739,"Zuid-Holland",1
"2683",1918,"Tegelen",751,"Limburg",1
"2684",1918,"Termunten",757,"Groningen",3
"2685",1918,"Tholen",1171,"Zeeland",1
"2686",1918,"Tiel",766,"Noord-Brabant",2
"2687",1918,"Tilburg",770,"Noord-Brabant",1
"2688",1918,"Tubbergen",774,"Overijssel",1
"2689",1918,"Utrecht",790,"Utrecht",7
"2690",1918,"Veendam",800,"Groningen",1
"2691",1918,"Velsen",808,"Noord-Holland",7
"2692",1918,"Vlaardingen",815,"Zuid-Holland",3
"2693",1918,"Vlagtwedde",816,"Groningen",2
"2694",1918,"Vlagtwedde",1178,"Groningen",1
"2695",1918,"Vlissingen",820,"Zeeland",1
"2696",1918,"Voorburg",825,"Zuid-Holland",4
"2697",1918,"Voorhout",1279,"Zuid-Holland",1
"2698",1918,"Vreeswijk",830,"Utrecht",1
"2699",1918,"Vuren",838,"Gelderland",3
"2700",1918,"Wassenaar",851,"Zuid-Holland",1
"2701",1918,"Watergraaf",852,"Noord-Holland",2
"2702",1918,"Wedde",110,"Groningen",1
"2703",1918,"Weesp",857,"Noord-Holland",1
"2704",1918,"Weesperkarspel",858,"Noord-Holland",1
"2705",1918,"Westdonger",1198,"Friesland",1
"2706",1918,"Westdongeradeel",1077,"Friesland",1
"2707",1918,"Westerbork",864,"Drenthe",1
"2708",1918,"Weststellingwerf",872,"Friesland",2
"2709",1918,"Wildervank",728,"Groningen",2
"2710",1918,"Wildervank",886,"Groningen",3
"2711",1918,"Winschoten",891,"Groningen",2
"2712",1918,"Wormerveer",907,"Noord-Holland",3
"2713",1918,"Zaandam",341,"Noord-Holland",1
"2714",1918,"Zaandam",911,"Noord-Holland",9
"2715",1918,"Zuidbroek",929,"Groningen",1
"2716",1918,"Zutphen",939,"Gelderland",1
"2717",1918,"Zwijndrecht",945,"Zuid-Holland",1
"2718",1918,"Zwolle",946,"Overijssel",1
"2719",1918,NA,NA,NA,3
"2720",1919,"",1073,"Zuid-Holland",1
"2721",1919,"",1092,"Zuid-Holland",1
"2722",1919,"Aalten",4,"Gelderland",1
"2723",1919,"Abcoude",6,"Utrecht",1
"2724",1919,"Akersloot",10,"Noord-Holland",1
"2725",1919,"Alkmaar",14,"Noord-Holland",8
"2726",1919,"Almelo",15,"Overijssel",8
"2727",1919,"Almelo",975,"Overijssel",1
"2728",1919,"Alphen ad Rijn",18,"Zuid-Holland",1
"2729",1919,"Ameide",21,"Zuid-Holland",2
"2730",1919,"Amersfoort",23,"Utrecht",2
"2731",1919,"Amsterdam",27,"Noord-Holland",138
"2732",1919,"Amsterdam",533,"Noord-Holland",1
"2733",1919,"Anloo",32,"Drenthe",2
"2734",1919,"Apeldoorn",35,"Gelderland",6
"2735",1919,"Arnhem",42,"Gelderland",5
"2736",1919,"Assen",44,"Drenthe",6
"2737",1919,"Avereest",47,"Overijssel",1
"2738",1919,"Avereest",167,"Overijssel",1
"2739",1919,"Baarderadeel",50,"Friesland",2
"2740",1919,"Baarn",53,"Utrecht",1
"2741",1919,"Baflo",55,"Groningen",2
"2742",1919,"Barneveld",60,"Gelderland",1
"2743",1919,"Barradeel",61,"Friesland",1
"2744",1919,"Beerta",68,"Groningen",2
"2745",1919,"Bellingwedde",1144,"Groningen",1
"2746",1919,"Bellingwolde",78,"Groningen",3
"2747",1919,"Bergambacht",83,"Zuid-Holland",1
"2748",1919,"Bergen",84,"Noord-Holland",2
"2749",1919,"Berlicum",93,"Noord-Brabant",1
"2750",1919,"Bloemendaal",111,"Noord-Holland",1
"2751",1919,"Bommel, De",117,"Zuid-Holland",1
"2752",1919,"Borculo",119,"Gelderland",1
"2753",1919,"Borger",120,"Drenthe",2
"2754",1919,"Borne",124,"Overijssel",1
"2755",1919,"Boskoop",126,"Zuid-Holland",1
"2756",1919,"Breda",131,"Noord-Brabant",5
"2757",1919,"Breda",281,"Noord-Brabant",2
"2758",1919,"Breda",633,"Noord-Brabant",1
"2759",1919,"Brunssum",141,"Limburg",1
"2760",1919,"Bunschoten",148,"Utrecht",1
"2761",1919,"Coevorden",158,"Drenthe",2
"2762",1919,"Culemborg",162,"Gelderland",2
"2763",1919,"Cuyk",163,"Noord-Brabant",3
"2764",1919,"Dalen",164,"Drenthe",1
"2765",1919,"Delft",173,"Zuid-Holland",3
"2766",1919,"Delft",364,"Zuid-Holland",1
"2767",1919,"Delft",834,"Zuid-Holland",1
"2768",1919,"Den Bosch",175,"Noord-Brabant",5
"2769",1919,"Den Haag",177,"Zuid-Holland",40
"2770",1919,"Deurne",180,"Noord-Brabant",1
"2771",1919,"Deventer",181,"Overijssel",12
"2772",1919,"Diemen",183,"Noord-Holland",1
"2773",1919,"Dodewaard",190,"Gelderland",2
"2774",1919,"Doesburg",191,"Gelderland",1
"2775",1919,"Doetinchem",192,"Gelderland",1
"2776",1919,"Dongen",195,"Noord-Brabant",1
"2777",1919,"Doorwerth",199,"Gelderland",1
"2778",1919,"Dordrecht",200,"Zuid-Holland",7
"2779",1919,"Druten",208,"Gelderland",1
"2780",1919,"Echteld",395,"Gelderland",1
"2781",1919,"Edam",823,"Noord-Holland",1
"2782",1919,"Eelde",217,"Drenthe",1
